zone_id,settlement,SCMI,ridge_pred,rf_pred,xgb_pred,ridge_residual,rf_residual,xgb_residual
MTH_368,Mathare,0.0974416584307023,0.09997346130436949,0.12342917042777546,0.1360904425382614,-0.002531802873667194,-0.025987511997073165,-0.03864878410755912
MTH_369,Mathare,0.1072617242480578,0.12934664864481066,0.12117999044978006,0.11439777165651321,-0.02208492439675286,-0.013918266201722262,-0.007136047408455415
MTH_370,Mathare,0.1011297541076687,0.14159110053252238,0.15080110912447503,0.16783669590950012,-0.04046134642485369,-0.049671355016806334,-0.06670694180183143
MTH_371,Mathare,0.1150994592503802,0.1359421555511406,0.13504538681811187,0.1299874186515808,-0.020842696300760383,-0.01994592756773167,-0.014887959401200607
MTH_372,Mathare,0.1406099124226774,0.11752644601382733,0.12002364012579124,0.1266217678785324,0.023083466408850062,0.020586272296886157,0.013988144544144987
MTH_373,Mathare,0.1392232699146424,0.12077834311074909,0.11959530046303082,0.11342498660087585,0.018444926803893313,0.019627969451611577,0.025798283313766546
MTH_374,Mathare,0.1150238291040595,0.10813572034633659,0.10683684203403515,0.09535972028970718,0.006888108757722916,0.008186987070024354,0.01966410881435232
MTH_375,Mathare,0.0615293217420081,0.06891126616723076,0.08330017086476202,0.08537472039461136,-0.007381944425222657,-0.02177084912275392,-0.02384539865260326
MTH_400,Mathare,0.1070972349598287,0.0695857459848287,0.0720460833539635,0.06843777745962143,0.03751148897500001,0.03505115160586521,0.03865945750020727
MTH_401,Mathare,0.0798266015310294,0.07237090326152976,0.08209261538856971,0.06757497787475586,0.0074556982694996415,-0.002266013857540314,0.012251623656273539
MTH_402,Mathare,0.0988765719224785,0.04276230814381127,0.08324451840928562,0.08964644372463226,0.05611426377866724,0.015632053513192884,0.009230128197846243
MTH_403,Mathare,0.0900882198737959,0.025622490757405234,0.08008815326771741,0.07948800921440125,0.06446572911639066,0.010000066606078481,0.010600210659394649
MTH_404,Mathare,0.0966471743888433,0.06825054949831541,0.08519533838049798,0.08748598396778107,0.028396624890527883,0.011451836008345317,0.009161190421062226
MTH_405,Mathare,0.0948294912149001,0.062494239980716675,0.07576575651417586,0.07832784205675125,0.032335251234183425,0.01906373470072424,0.01650164915814885
MTH_406,Mathare,0.0708506812256696,0.07703037519377197,0.06761792298995935,0.05910938233137131,-0.006179693968102362,0.003232758235710259,0.0117412988942983
MTH_407,Mathare,0.0817215312145117,0.06921607624570936,0.06993277039102763,0.06781434267759323,0.012505454968802343,0.011788760823484068,0.013907188536918469
MTH_408,Mathare,0.1007140217027699,0.07372779481297029,0.08105013729470373,0.07724632322788239,0.02698622688979961,0.01966388440806617,0.023467698474887513
MTH_409,Mathare,0.1061938528885032,0.09976660846584279,0.09426376461191699,0.09169331938028336,0.006427244422660419,0.011930088276586218,0.014500533508219851
MTH_410,Mathare,0.1287231377893796,0.1295753544114018,0.12354707620215438,0.15223221480846405,-0.0008522166220222005,0.0051760615872252225,-0.023509077019084446
MTH_411,Mathare,0.1322691485368534,0.1298642415699275,0.12321636118893901,0.12919995188713074,0.002404906966925885,0.009052787347914384,0.003069196649722661
MTH_412,Mathare,0.1074699819908336,0.12523301512818116,0.11755191232589123,0.11012718826532364,-0.01776303313734756,-0.010081930335057623,-0.002657206274490037
MTH_413,Mathare,0.0978431258642629,0.13042045743664327,0.16494891748900564,0.19479219615459442,-0.032577331572380366,-0.06710579162474274,-0.09694907029033152
